num_inference_steps,seed,artist_style,guidance_scale_correlation_time,num_items
75,15,movie: Airplane-2-The-Sequel,-0.904554569300834,4
75,15,movie: Alien-3,0.33537817977392276,4
75,15,movie: Alien-Nation,-0.011356977725859203,4
75,15,movie: Aliens,0.29261298950136394,4
75,15,movie: All-About-Eve,0.9999999999999998,4
75,15,movie: All-the-Presidents-Men,1.0,4
75,15,movie: American-Beauty,0.46989848201041007,4
75,15,movie: American-Gangster,-0.48530775452526526,4
75,15,movie: American-Shaolin-King-of-Kickboxers-II,0.481812318304175,4
75,15,movie: American-Sniper,0.6656864190788477,4
75,15,movie: American-The,-0.9999999999999999,4
75,15,movie: Anastasia,-0.9098351942622916,4
75,15,movie: Animal-Kingdom,-0.9926399107196894,4
75,15,movie: Anna-Karenina,0.9999999999999998,4
75,15,movie: Anonymous,-0.5242788699944028,4
75,15,movie: Antitrust,1.0,4
75,15,movie: Apocalypse-Now,-0.7211315337174335,4
75,15,movie: Apollo-13,0.8987356250794573,4
75,15,movie: April-Fools-Day,0.9182547191400124,4
75,15,movie: Arac-Attack-(Released-as-Eight-Legged-Freaks),-1.0,4
75,15,movie: Arcade,0.38564859251348677,4
75,15,movie: Arctic-Blue,-0.49817452097366616,4
75,15,movie: Assassin,-0.4878995526142938,4
75,15,movie: Assassins,0.5211113666739448,4
75,15,movie: Assignment-The,0.8802807552593475,4
75,15,movie: At-First-Site,0.9973335950690835,4
75,15,movie: Atomic-Submarine,-0.7819765338711245,4
75,15,movie: Austin-Powers-The-Spy-Who-Shagged-Me,0.9999999999999998,4
75,15,movie: Authors-Anonymous,0.9999999999999998,4
75,15,movie: Autumn-in-New-York,1.0,4
75,15,movie: Avatar,-0.72492463818812,4
75,15,movie: Avengers-Endgame,-0.8983887371877808,4
75,15,movie: Avengers-The,-1.0,4
75,15,movie: Awakenings,-0.8741882025688616,4
75,15,movie: Babel,-0.42099391407646064,4
75,15,movie: Bachelor-Party,0.5392187722217223,4
75,15,movie: Backdraft,0.2005250052369157,4
75,15,movie: Bad-Boys,0.7067681632254678,4
75,15,movie: Bad-Country,-0.8299871496362073,4
75,15,movie: Badlands,0.702614768300544,4
75,15,movie: Batman,0.7924001210016117,4
75,15,movie: Batman-Returns,-0.9999456666631644,4
75,15,movie: Batman-and-Robin,-0.9819746250215278,4
75,15,movie: Beach-The,-0.49699436528166047,4
75,15,movie: Being-Human,1.0,4
75,15,movie: Being-There,-1.0,4
75,15,movie: Believer-The,-0.7233831611221958,4
75,15,movie: Beloved,0.6221815749594082,4
75,15,movie: Big-Blue-The,0.0659004892688452,4
75,15,movie: Big-Fish,-1.0,4
75,15,movie: Birthday-Girl,0.2587087105252543,4
75,15,movie: Black-Dahlia-The,-0.9999999999999999,4
75,15,movie: Black-Swan,-1.0,4
75,15,movie: Blade,0.7474615440156565,4
75,15,movie: Blade-II,0.18882845353934996,4
75,15,movie: Blade-Trinity,1.0,4
75,15,movie: Blood-Simple,-0.07502891204987572,4
75,15,movie: Blood-and-Wine,-0.9999999999999999,4
75,15,movie: Blue-Velvet,-1.0,4
75,15,movie: Bodies-Rest-Motion,-1.0,4
75,15,movie: Bones,0.6218482321922902,4
75,15,movie: Book-of-Eli-The,-0.8673654802307224,4
75,15,movie: Boondock-Saints-The,-0.6247436567907362,4
75,15,movie: Bound-First-Draf,0.15298886316001642,4
75,15,movie: Bounty-Hunter-The,0.3400045965831767,4
75,15,movie: Broadcast-News,-0.32335594074881585,4
75,15,movie: Broken-Embraces,0.9999999999999999,4
75,15,movie: Buffy-the-Vampire-Slayer,0.9999999999999998,4
75,15,movie: Burlesque,0.9999999999999999,4
75,15,movie: Burn-After-Reading,-1.0,4
75,15,movie: Butterfly-Effect-The,0.006094329613986867,4
75,15,movie: Call-Me-By-Your-Name,0.83595278960383,4
75,15,movie: Candle-to-Water,-0.191420657301692,4
75,15,movie: Capote,0.7761608877298888,4
75,15,movie: Captain-Fantastic,1.0,4
75,15,movie: Cars-2,1.0,4
75,15,movie: Cat-People,-0.9673218808463137,4
75,15,movie: Cecil-B-Demented,-0.9999999999999999,4
75,15,movie: Cedar-Rapids,1.0,4
75,15,movie: Cell-The,-0.4328508857512779,4
75,15,movie: Cellular,1.0,4
75,15,movie: Charlies-Angels,0.9999999999999998,4
75,15,movie: Chinatown,0.9994686095914582,4
75,15,movie: Chronicle,-1.0,4
75,15,movie: Cirque-du-Freak-The-Vampires-Assistant,-0.9999999999999998,4
75,15,movie: Citizen-Kane,-1.0,4
75,15,movie: City-of-Joy,-0.9000661456729502,4
75,15,movie: Cliffhanger,0.5396596694520052,4
75,15,movie: Coco,-0.431216971086192,4
75,15,movie: Cold-Mountain,-0.7608932134208286,4
75,15,movie: Colette,0.7585574850591028,4
75,15,movie: Collateral-Damage,-0.08865419566789685,4
75,15,movie: Colombiana,-1.0,4
75,15,movie: Concussion,1.0,4
75,15,movie: Contact,-1.0,4
75,15,movie: Copycat,-1.0,4
75,15,movie: Coriolanus,0.9999999999999999,4
75,15,movie: Crash,1.0,4
75,15,movie: Crazylove,0.06351303192635732,4
75,15,movie: Crow-Salvation-The,0.5076752067351297,4
75,15,movie: Crow-The,0.9049840907453808,4
75,15,movie: Crowded-Room-A,1.0,4
75,15,movie: Damned-United-The,-1.0,4
75,15,movie: Dark-City,-1.0,4
75,15,movie: Darkest-Hour,-1.0,4
75,15,movie: Date-Night,-0.9999999999999998,4
75,15,movie: Dave,-0.9999999999999999,4
75,15,movie: Day-the-Clown-Cried-The,1.0,4
75,15,movie: Day-the-Earth-Stood-Still-The,-0.9999999999999999,4
75,15,movie: Debt-The,1.0,4
75,15,movie: Deception,0.9999999999999999,4
75,15,movie: Deep-Rising,0.04701680938215227,4
75,15,movie: Deer-Hunter-The,-0.17433796495697756,4
75,15,movie: Descendants-The,0.9999999999999999,4
75,15,movie: Detroit-Rock-City,-0.9943771182480916,4
75,15,movie: Devil-and-Daniel-Webster-The,-1.0,4
75,15,movie: Disturbia,-0.9999999999999999,4
75,15,movie: Dog-Day-Afternoon,0.6812827230664608,4
75,15,movie: Double-Indemnity,-1.0,4
75,15,movie: Dragonslayer,0.008810418374710239,4
75,15,movie: Drive,0.45557072074852123,4
75,15,movie: Dune,0.790960774144301,4
75,15,movie: Dunkirk,-0.08559160876439427,4
75,15,movie: Eastern-Promises,0.20982638211834137,4
75,15,movie: Election,1.0,4
75,15,movie: Entrapment,0.43413556462859954,4
75,15,movie: Event-Horizon,-0.9988938680444933,4
75,15,movie: Evil-Dead-II-Dead-by-Dawn,0.3865887584319135,4
75,15,movie: Ex-Machina,-1.0,4
75,15,movie: Executive-Decision,0.9999999999999998,4
75,15,movie: Eye-in-the-Sky,0.15221642182930128,4
75,15,movie: Fabulous-Baker-Boys-The,-0.6224812749722334,4
75,15,movie: Fantastic-Four,-1.0,4
75,15,movie: Fatal-Instinct,-0.867768182111803,4
75,15,movie: Feast,0.5656391709587119,4
75,15,movie: Fighter-The,0.9991546827802888,4
75,15,movie: Final-Destination-2,-0.998365648458926,4
75,15,movie: First-They-Killed-My-Father,1.0,4
75,15,movie: Flight,0.8048717294302542,4
75,15,movie: Flintstones-The,1.0,4
75,15,movie: Foxcatcher,0.9769325333123333,4
75,15,movie: Foxtrot,0.9999999999999999,4
75,15,movie: Freaked,-0.493127647925517,4
75,15,movie: Freddy-vs-Jason,-1.0,4
75,15,movie: Frequency,-0.8657181668605559,4
75,15,movie: From-Here-to-Eternity,-0.9999999999999999,4
75,15,movie: Frozen,-0.45071881333311087,4
75,15,movie: Fruitvale-Station,0.6619570539305369,4
75,15,movie: GI-Joe-The-Rise-of-Cobra,1.0,4
75,15,movie: Game-The,1.0,4
75,15,movie: Gamer,-0.9447966247912797,4
75,15,movie: Gandh,0.9895426456304922,4
75,15,movie: Gandhi,0.2912171396764974,4
75,15,movie: Gattaca,-0.38761242133667934,4
75,15,movie: Get-on-Up,0.5560534413047655,4
75,15,movie: Girl-with-the-Dragon-Tattoo-The,-0.9999999999999999,4
75,15,movie: Go,1.0,4
75,15,movie: Graduate-The,-0.9999999999999999,4
75,15,movie: Gran-Torino,-1.0,4
75,15,movie: Grand-Theft-Parsons,-0.8664742657234781,4
75,15,movie: Gravity,-0.9999999999999999,4
75,15,movie: Great-Gatsby-The,-1.0,4
75,15,movie: Green-Book,1.0,4
75,15,movie: Green-Mile-The,1.0,4
75,15,movie: Greys-Anatomy-Episode-201-TV-Script-PDF,1.0,4
75,15,movie: Grosse-Point-Blank,0.5642810464583847,4
75,15,movie: Grudge-The,0.4499883173380412,4
75,15,movie: Guardians-of-the-Galaxy-Vol-2,-1.0,4
75,15,movie: Halloween,-0.9999999999999999,4
75,15,movie: Halloween-H20,1.0,4
75,15,movie: Hard-to-Kill,1.0,4
75,15,movie: Hardcore,1.0,4
75,15,movie: Harold-and-Kumar-Go-to-White-Castle,-1.0,4
75,15,movie: Haunting-The,-0.5070324459028919,4
75,15,movie: Heat,0.5645635120021794,4
75,15,movie: Heathers,1.0,4
75,15,movie: Heavy-Metal,0.13819339002830336,4
75,15,movie: Hellraiser-Hellseeker,1.0,4
75,15,movie: Henry-Fool,0.9999999999999999,4
75,15,movie: Hesher,-0.7824707245244412,4
75,15,movie: Hollow-Man,-0.8907248419493611,4
75,15,movie: Honeydripper,0.4059516160496233,4
75,15,movie: Horse-Whisperer-The,-0.5611355346097682,4
75,15,movie: Hospital-The,-0.9554424619813809,4
75,15,movie: Hostage,-0.24338666314942045,4
75,15,movie: Hotel-Rwanda,0.31291029553947486,4
75,15,movie: House-on-Haunted-Hill,0.34395684608597943,4
75,15,movie: How-to-Train-Your-Dragon-2,0.8876475387436441,4
75,15,movie: Hudson-Hawk,-0.32327129487328854,4
75,15,movie: Hunger-Games-The,-0.7698967772033684,4
75,15,movie: I-Am-Number-Four,1.0,4
75,15,movie: I-Spit-on-Your-Grave,-1.0,4
75,15,movie: I-am-Sam,-1.0,4
75,15,movie: Imitation-Game,0.7338871633056843,4
75,15,movie: Independence-Day,-0.9821004170100517,4
75,15,movie: Indiana-Jones-IV,0.4008164718811306,4
75,15,movie: Indiana-Jones-Last-Crusade,0.9315260380084549,4
75,15,movie: Indiana-Jones-and-the-Temple-of-Doom,-0.8464204820951926,4
75,15,movie: Informant-The,-0.9985705143748763,4
75,15,movie: Inside-Out,-1.0,4
75,15,movie: Insider-The,-0.9999999999999999,4
75,15,movie: Interstellar,-0.0738925969319243,4
75,15,movie: Interview-with-the-Vampire,1.0,4
75,15,movie: Into-the-Wild,0.3526084337652948,4
75,15,movie: Invention-of-Lying-The,-1.0,4
75,15,movie: Island-The,-0.6214606452489503,4
75,15,movie: It,0.9999999999999999,4
75,15,movie: Its-a-Wonderful-Life,0.9999999999999999,4
75,15,movie: Jackie-Brown,-0.9999999999999999,4
75,15,movie: Jacobs-Ladder,-0.09765786861399696,4
75,15,movie: Jennifers-Body,0.3333792675185666,4
75,15,movie: Jerry-Maguire,0.9999999999999999,4
75,15,movie: Joe-Versus-the-Volcano,1.0,4
75,15,movie: Jojo-Rabbit,-0.9999999999999998,4
75,15,movie: Joker,0.018755102385362626,4
75,15,movie: Judge-Dredd,0.9893580742236938,4
75,15,movie: Jurassic-Park,-0.07769650589802479,4
75,15,movie: King-of-Comedy-The,1.0,4
75,15,movie: Kingdom-The,1.0,4
75,15,movie: Knives-Out,-0.9999999999999999,4
75,15,movie: Kramer-versus-Krame,-0.48368912381733736,4
75,15,movie: Kramer-vs-Kramer,-1.0,4
75,15,movie: Kubo-and-the-Two-Strings,-0.9999999999999999,4
75,15,movie: Kundun,-1.0,4
75,15,movie: LA-Confidential,0.5293565055641373,4
75,15,movie: Labor-of-Love,-0.9927383147003183,4
75,15,movie: Lady-Bird,-0.4979206657684957,4
75,15,movie: Ladykillers-The,0.9999999999999999,4
75,15,movie: Larry-Crowne,1.0,4
75,15,movie: Last-Flight-The,0.9999659367078719,4
75,15,movie: Last-Samurai-The,1.0,4
75,15,movie: Le-Diable-par-la-Queue,-1.0,4
75,15,movie: Leaving-Las-Vegas,-0.6553573152389269,4
75,15,movie: Legally-Blonde,-0.9999999999999999,4
75,15,movie: Legend-of-Darkness,-0.9997766825493585,4
75,15,movie: Lethal-Weapon,0.5361800752213757,4
75,15,movie: Life-As-A-House,1.0,4
75,15,movie: Life-of-David-Gale-The,-0.9999999999999998,4
75,15,movie: Limey-The,-0.9999999999999999,4
75,15,movie: Lock-Stock-and-Two-Smoking-Barrels,-0.9999999999999999,4
75,15,movie: Logan,-1.0,4
75,15,movie: Long-Kiss-Goodnight-The,0.9999999995689595,4
75,15,movie: Lord-of-War,0.9999999999999998,4
75,15,movie: Lost-Boys-The,1.0,4
75,15,movie: Lost-Souls,1.0,4
75,15,movie: Lost-Weekend-The,1.0,4
75,15,movie: MASH,-0.921061806647778,4
75,15,movie: Ma-Raineys-Black-Bottom,-1.0,4
75,15,movie: Macbeth,-1.0,4
75,15,movie: Made-for-Each-Other,1.0,4
75,15,movie: Magnolia,-0.9999999999999999,4
75,15,movie: Man-Who-Knew-Too-Much-The,-0.2750087692120431,4
75,15,movie: Man-in-the-Iron-Mask,0.8120368850899248,4
75,15,movie: Margot-at-the-Wedding,0.9669044854786906,4
75,15,movie: Mask-The,-1.0,4
75,15,movie: Mechanic-The,0.20900205677249853,4
75,15,movie: Megamind,0.9999999999999999,4
75,15,movie: Memphis-Belle,-0.9897370506043095,4
75,15,movie: Men-in-Black,0.9065845130546725,4
75,15,movie: Midnight-Cowboy,0.14675161298827144,4
75,15,movie: Midsommar,-0.03790702534046423,4
75,15,movie: Mighty-Joe-Young,0.10461696897968184,4
75,15,movie: Mighty-Morphin-Power-Rangers-The-Movie,-0.9999999999999999,4
75,15,movie: Mimic,0.9999999999999999,4
75,15,movie: Mission-Impossible,-1.0,4
75,15,movie: Mission-Impossible-II,0.7662576645405297,4
75,15,movie: Monkeybone,0.13451462574464385,4
75,15,movie: Monte-Carlo,-1.0,4
75,15,movie: Moonrise-Kingdom,-1.0,4
75,15,movie: Mr-Blandings-Builds-His-Dream-House,1.0,4
75,15,movie: Mrs-Brown,-1.0,4
75,15,movie: Mud,0.19451849933652388,4
75,15,movie: Mulholland-Drive,-0.8441401921332005,4
75,15,movie: My-Week-with-Marilyn,-0.9999822040024919,4
75,15,movie: My-best-Friends-Wedding,-1.0,4
75,15,movie: Nashville,-0.7704846998393189,4
75,15,movie: Natural-Born-Killers,-0.9997309770287216,4
75,15,movie: Next,0.6535932813161499,4
75,15,movie: Next-Three-Days-The,-0.9999999999999999,4
75,15,movie: Ni-vu-ni-connu,0.942633495777775,4
75,15,movie: Nightmare-on-Elm-Street-The-Final-Chapter,-0.5001625301700862,4
75,15,movie: Nines-The,1.0,4
75,15,movie: No-Strings-Attached,-1.0,4
75,15,movie: Nurse-Betty,-0.18902305977633566,4
75,15,movie: O-Brother-Where-Art-Thou,0.09713594557053397,4
75,15,movie: Oblivion,-1.0,4
75,15,movie: Oceans-Eleven,1.0,4
75,15,movie: Orphan,-0.32029438904343743,4
75,15,movie: Out-of-Sight,0.994452332460763,4
75,15,movie: Outbreak,0.8558150950958224,4
75,15,movie: Pacifier-The,-0.7466145706969233,4
75,15,movie: Panic-Room,-0.9999999999999999,4
75,15,movie: ParaNorman,0.9999999999999999,4
75,15,movie: Pawn-Sacrifice,-0.6002196873073342,4
75,15,movie: Peggy-Sue-Got-Married,0.12705143942220615,4
75,15,movie: Perfect-Creature,-1.0,4
75,15,movie: Pet-Sematary,0.9999999999999999,4
75,15,movie: Pet-Sematary-II,0.9999999999999999,4
75,15,movie: Piano-The,-0.12984359590202088,4
75,15,movie: Pirates-of-the-Caribbean,1.0,4
75,15,movie: Place-Beyond-the-Pine-The,0.9999999999999999,4
75,15,movie: Poltergeist,-1.0,4
75,15,movie: Predator,0.878444517336573,4
75,15,movie: Pretty-Woman,-0.9999999999999999,4
75,15,movie: Private-Life-of-Sherlock-Holmes-The,1.0,4
75,15,movie: Program-The,1.0,4
75,15,movie: Prom-The,-0.9984216386413033,4
75,15,movie: Promising-Young-Woman,-1.0,4
75,15,movie: Psycho,-1.0,4
75,15,movie: Purple-Rain,-0.8440693660261529,4
75,15,movie: RKO-281,0.8339226833186694,4
75,15,movie: Rabid,-0.9999999999999998,4
75,15,movie: Rambo-First-Blood-II-The-Mission,-1.0,4
75,15,movie: Red-White-Black-and-Blue,-0.4531656990591409,4
75,15,movie: Replacements-The,-0.9978023329355042,4
75,15,movie: Repo-Man,-0.8552155054271092,4
75,15,movie: Resident-Evil,1.0,4
75,15,movie: Rise-of-the-Planet-of-the-Apes,-0.34255277600427986,4
75,15,movie: Rocky,0.09409610891110087,4
75,15,movie: Ronin,-1.0,4
75,15,movie: Roughshod,-0.9946550689419498,4
75,15,movie: Ruins-The,-0.20110545774099853,4
75,15,movie: S-Darko,-0.8165005609603552,4
75,15,movie: Saint-The,-1.0,4
75,15,movie: Salt-of-the-Earth,1.0,4
75,15,movie: Save-the-Last-Dance,0.6829071723926854,4
75,15,movie: Saving-Private-Ryan,0.9999999999999998,4
75,15,movie: Scandal-Final-Pilot-TV-Script-PDF,-1.0,4
75,15,movie: Scary-Movie-2,-1.0,4
75,15,movie: Scary-movie,0.8259620650001088,4
75,15,movie: Schindlers-List,-0.9996728310877728,4
75,15,movie: Se7en,0.9999999999999999,4
75,15,movie: Searchers-The,0.9199405392082889,4
75,15,movie: Seven,-0.3922595830978998,4
75,15,movie: Shipping-News-The,-1.0,4
75,15,movie: Sideways,1.0,4
75,15,movie: Siege-The,-0.28057586173984267,4
75,15,movie: Silver-Bullet,0.5973180788986737,4
75,15,movie: Silverado,-1.0,4
75,15,movie: Simone,0.8493590126603014,4
75,15,movie: Sixth-Sense-The,-1.0,4
75,15,movie: Slumdog-Millionaire,0.9999999999999999,4
75,15,movie: Smokey-and-the-Bandit,1.0,4
75,15,movie: Snow-Falling-On-Cedars,0.09769934236520306,4
75,15,movie: Snow-White-and-the-Huntsman,-0.3907131910891758,4
75,15,movie: So-I-Married-an-Axe-Murderer,-0.9829430298471884,4
75,15,movie: Soldier,-0.5018671143214027,4
75,15,movie: Some-Like-It-Hot,-0.9953882939865119,4
75,15,movie: Sounder,-1.0,4
75,15,movie: Space-Cowboys,-1.0,4
75,15,movie: Spider-Man,0.5084167490186192,4
75,15,movie: Spotlight,0.3047710059197153,4
75,15,movie: Stagecoach,-1.0,4
75,15,movie: Star-Trek-Nemesis,-1.0,4
75,15,movie: Star-Wars-A-New-Hope,0.5081650396924227,4
75,15,movie: Star-Wars-Episode-III-Revenge-of-the-Sith,-0.7870887215904463,4
75,15,movie: Star-Wars-Episode-V-The-Empire-Strikes-Back,0.4370168125257386,4
75,15,movie: Star-Wars-Return-of-the-Jedi,1.0,4
75,15,movie: Starman,-1.0,4
75,15,movie: Steve-Jobs,1.0,4
75,15,movie: Still-Alice,-1.0,4
75,15,movie: Stir-of-Echoes,1.0,4
75,15,movie: Straight-Outta-Compton,0.967251147205795,4
75,15,movie: Strange-Days,0.9999999999999998,4
75,15,movie: Strangers-on-a-Train,1.0,4
75,15,movie: Stuntman-The,-1.0,4
75,15,movie: Sunshine-Cleaning,1.0,4
75,15,movie: Super-8,-0.5565613508982723,4
75,15,movie: Supergirl,0.9999999999999998,4
75,15,movie: Surfer-King-The,-0.3653061275272474,4
75,15,movie: Surrogates,-0.3245977592381929,4
75,15,movie: Suspect-Zero,0.3724072003870839,4
75,15,movie: Syriana,-0.3347163832812461,4
75,15,movie: TMNT,-0.9999999999999999,4
75,15,movie: TRON,-0.9988507867579869,4
75,15,movie: Taking-of-Pelham-One-Two-Three-The,-1.0,4
75,15,movie: Talented-Mr-Ripley-The,0.9816102626502752,4
75,15,movie: Taxi-Drive,-1.0,4
75,15,movie: Ted,-0.9200224785245157,4
75,15,movie: Terminator,-0.9999999999999998,4
75,15,movie: Terminator-Salvation,0.8110879175236191,4
75,15,movie: The-Adventures-of-Buckaroo-Banzai-Across-the-8th-Dimension,0.753594726520617,4
75,15,movie: The-Battle-of-Algiers,-1.0,4
75,15,movie: The-Shawshank-Redemption,-1.0,4
75,15,movie: Thelma-Louise,-0.9919967058964064,4
75,15,movie: Theory-of-Everything-The,-0.9999999999999999,4
75,15,movie: Ticker,-0.2871629632169019,4
75,15,movie: Time-Machine-The,0.4216494527669467,4
75,15,movie: Tin-Men,-1.0,4
75,15,movie: Tinker-Tailor-Soldier-Spy,-0.489664252094107,4
75,15,movie: Tinker-Tailor-Solider-Spy,1.0,4
75,15,movie: Tombstone,-0.9040794111451663,4
75,15,movie: Tomorrow-Never-Die,0.9601538473292704,4
75,15,movie: Tourist-The,0.9999999999999998,4
75,15,movie: Toy-Story,-0.6242495176516569,4
75,15,movie: Trainspotting,-0.962423453502898,4
75,15,movie: Tremors,-1.0,4
75,15,movie: Trumbo,-1.0,4
75,15,movie: Twins,0.5301616150433758,4
75,15,movie: Ugly-Truth-The,0.9999999999999998,4
75,15,movie: Un-Singe-en-Hiver,1.0,4
75,15,movie: Up-in-the-Air,1.0,4
75,15,movie: Vertigo,0.2532169599375031,4
75,15,movie: Viridiana,0.569371630240278,4
75,15,movie: Virtuosity,0.975237002543591,4
75,15,movie: Wag-the-Dog,0.9999999999999999,4
75,15,movie: Wall-E,0.4214257901627195,4
75,15,movie: Wall-Street,-0.9999999999999999,4
75,15,movie: Wanted,1.0,4
75,15,movie: War-for-the-Planet-of-the-Apes,0.5236940905943166,4
75,15,movie: What-About-Bob,0.4843910495713678,4
75,15,movie: What-Lies-Beneath,0.3940238047347634,4
75,15,movie: While-She-Was-Out,0.9999999999999999,4
75,15,movie: While-Were-Young,-0.9999999999999999,4
75,15,movie: Whistleblower-The,0.8623789136780546,4
75,15,movie: White-Squall,-0.9999999999999999,4
75,15,movie: Who-Framed-Roger-Rabbit,-0.18335136941047164,4
75,15,movie: Whos-Your-Daddy,-0.5300621728372429,4
75,15,movie: Wild-Hogs,-0.9999999999999998,4
75,15,movie: Wild-Things,0.008247940802851546,4
75,15,movie: Wild-Things-Diamonds-in-the-Rough,-0.7420798236861883,4
75,15,movie: Wild-Wild-West,-0.5933257351478817,4
75,15,movie: Willow,0.9999999999999999,4
75,15,movie: Wind-Chill,-0.4988960036283932,4
75,15,movie: Witness,1.0,4
75,15,movie: Wizard-of-Oz-The,0.8088095254782669,4
75,15,movie: Woman-in-Gold,1.0,4
75,15,movie: Wonder-Boys,0.16112776089467531,4
75,15,movie: World-is-not-Enough-The,-0.591226402921359,4
75,15,movie: Wreck-it-Ralph,-0.8379377386588208,4
75,15,movie: X-Files-The,0.9999999999999999,4
75,15,movie: eXistenZ,1.0,4
75,15,shepard_fairey,-0.16346608796021853,4
