num_inference_steps,seed,artist_style,guidance_scale_correlation_like,num_items
75,14,movie: Star-Wars-Episode-V-The-Empire-Strikes-Back,0.6933752452815364,4
75,14,movie: Star-Wars-Return-of-the-Jedi,-0.06778568229855904,4
75,14,movie: Station-West,1.0,4
75,14,movie: Still-Alice,0.9999999999999999,4
75,14,movie: Sting-The,1.0,4
75,14,movie: Stir-of-Echoes,-1.0,4
75,14,movie: Strange-Days,0.5833333333333334,4
75,14,movie: Sunset-Blvd,-1.0,4
75,14,movie: Super-8,1.0,4
75,14,movie: Surfer-King-The,0.15018785229652767,4
75,14,movie: Sweet-Smell-of-Success,-0.1428571428571429,4
75,14,movie: Syriana,-0.5000000000000001,4
75,14,movie: TMNT,-0.5,4
75,14,movie: TRON-Legacy,0.42341515917871014,4
75,14,movie: Take-Shelter,1.0,4
75,14,movie: Tall-in-the-Saddle,0.26940795304016235,4
75,14,movie: Ted,0.9999999999999999,4
75,14,movie: Terminator-2,-1.0,4
75,14,movie: Terminator-Salvation,-0.9999999999999999,4
75,14,movie: The-Adventures-of-Buckaroo-Banzai-Across-the-8th-Dimension,-0.9999999999999999,4
75,14,movie: The-Bourne-Supremacy,0.5000000000000001,4
75,14,movie: The-Shawshank-Redemption,0.802955068546966,4
75,14,movie: The-Swimmer,-0.8660254037844385,4
75,14,movie: They,-0.5,4
75,14,movie: Thing-The,1.0,4
75,14,movie: Thirteen-Days,-0.4999999999999999,4
75,14,movie: Thor-Ragnarok,0.5000000000000001,4
75,14,movie: Ticker,1.0,4
75,14,movie: Timber-Falls,0.9999999999999999,4
75,14,movie: Time-Machine-The,1.0,4
75,14,movie: To-Sleep-With-Anger,-0.9999999999999998,4
75,14,movie: Tomb-Raider,-1.0,4
75,14,movie: Tombstone,0.346626120489736,4
75,14,movie: Tourist-The,0.9999999999999999,4
75,14,movie: Toy-Story,-1.0,4
75,14,movie: Traffic,0.9999999999999999,4
75,14,movie: Tremors,-0.37998029782867415,4
75,14,movie: True-Romance,1.0,4
75,14,movie: Truman-Show-The,0.5555555555555555,4
75,14,movie: Twilight,0.960768922830523,4
75,14,movie: Twin-Peaks,1.0,4
75,14,movie: U-Turn,0.944911182523068,4
75,14,movie: Unknown,1.0,4
75,14,movie: Up-in-the-Air,0.9948497511671098,4
75,14,movie: V-for-Vendetta,-1.0,4
75,14,movie: Verdict-The,1.0,4
75,14,movie: Vertigo,-0.9999999999999999,4
75,14,movie: Vice,0.49999999999999994,4
75,14,movie: Viridiana,-0.7559289460184545,4
75,14,movie: Wall-E,1.0,4
75,14,movie: Wall-Street,0.05812381937190964,4
75,14,movie: Wall-Street-Money-Never-Sleeps,0.5,4
75,14,movie: War-for-the-Planet-of-the-Apes,0.944911182523068,4
75,14,movie: Warm-Springs,-1.0,4
75,14,movie: Way-Back-The,-0.9999999999999999,4
75,14,movie: While-Were-Young,-1.0,4
75,14,movie: Whistleblower-The,0.6071428571428572,4
75,14,movie: White-Jazz,0.9999999999999999,4
75,14,movie: White-Squall,0.19245008972987526,4
75,14,movie: Whiteout,0.9999999999999998,4
75,14,movie: Who-Framed-Roger-Rabbit,0.9819805060619656,4
75,14,movie: Wild-Wild-West,-1.0,4
75,14,movie: Win-Win,-1.0,4
75,14,movie: Wind-Chill,-0.9453431006169687,4
75,14,movie: Wrestler-The,-0.9999999999999999,4
75,14,movie: X-Men,0.4999999999999999,4
75,14,movie: Youve-got-Mail,0.0,4
75,14,movie: xXx,-1.0,4
75,14,shepard_fairey,-0.05953312499554218,4
75,15,franck_slama,0.025607217643257688,4
75,15,jackson_pollock,0.13580990965120734,4
75,15,juan_gris,0.04094370995873391,4
75,15,keith_haring,-0.09044890146235109,4
75,15,movie: 13-Ghosts,1.0,4
75,15,movie: 17-Again,-0.9999999999999999,4
75,15,movie: 187,0.0,4
75,15,movie: 20th-Century-Women,-1.0,4
75,15,movie: 8MM,0.0,4
75,15,movie: A-Night-at-the-Roxbury,0.9999999999999999,4
75,15,movie: Abyss-The,-0.058025885318565944,4
75,15,movie: Air-Force-One,-0.9999999999999999,4
75,15,movie: Airplane-2-The-Sequel,-0.8910421112136304,4
75,15,movie: Alien-3,0.3812464258315117,4
75,15,movie: Alien-Nation,-0.24019223070763066,4
75,15,movie: Aliens,0.41841246521583325,4
75,15,movie: All-About-Eve,0.9999999999999999,4
75,15,movie: American-Beauty,-0.7559289460184544,4
75,15,movie: American-Gangster,0.18898223650461357,4
75,15,movie: American-Shaolin-King-of-Kickboxers-II,0.5,4
75,15,movie: American-Sniper,0.9607689228305228,4
75,15,movie: American-The,0.9999999999999999,4
75,15,movie: Anastasia,-0.5000000000000001,4
75,15,movie: Animal-Kingdom,1.0,4
75,15,movie: Anna-Karenina,0.9999999999999999,4
75,15,movie: Anonymous,-0.30151134457776363,4
75,15,movie: Antitrust,1.0,4
75,15,movie: Apocalypse-Now,0.0,4
75,15,movie: Apollo-13,0.7559289460184544,4
75,15,movie: April-Fools-Day,0.5000000000000001,4
75,15,movie: Arac-Attack-(Released-as-Eight-Legged-Freaks),-1.0,4
75,15,movie: Arcade,0.9226129063148778,4
75,15,movie: Arctic-Blue,0.2773500981126146,4
75,15,movie: Assassin,0.8666666666666666,4
75,15,movie: Assassins,-0.1266600992762247,4
75,15,movie: Assignment-The,-0.9958705948858223,4
75,15,movie: At-First-Site,-0.1889822365046136,4
75,15,movie: Atomic-Submarine,-0.6933752452815364,4
75,15,movie: Austin-Powers-The-Spy-Who-Shagged-Me,-1.0,4
75,15,movie: Authors-Anonymous,0.9999999999999999,4
75,15,movie: Autumn-in-New-York,-0.9999999999999999,4
75,15,movie: Avatar,-0.07312724241271308,4
75,15,movie: Avengers-Endgame,0.19245008972987523,4
75,15,movie: Avengers-The,-1.0,4
75,15,movie: Awakenings,-0.6933752452815363,4
75,15,movie: Babel,0.8660254037844387,4
75,15,movie: Bachelor-Party,-0.18898223650461363,4
75,15,movie: Backdraft,0.6126716648539869,4
75,15,movie: Bad-Country,0.6546536707079771,4
75,15,movie: Badlands,0.45374260648651504,4
75,15,movie: Batman,0.6546536707079772,4
75,15,movie: Batman-Returns,0.0,4
75,15,movie: Batman-and-Robin,-0.8660254037844385,4
75,15,movie: Beach-The,0.5000000000000001,4
75,15,movie: Being-Human,-0.9999999999999999,4
75,15,movie: Being-There,1.0,4
75,15,movie: Believer-The,0.5636214801906779,4
75,15,movie: Beloved,0.8398387664337814,4
75,15,movie: Big-Blue-The,-0.816496580927726,4
75,15,movie: Big-Fish,-0.9999999999999999,4
75,15,movie: Black-Dahlia-The,-0.9999999999999999,4
75,15,movie: Black-Swan,-0.9999999999999999,4
75,15,movie: Blade,-0.11470786693528089,4
75,15,movie: Blade-II,0.13245323570650439,4
75,15,movie: Blade-Trinity,0.9999999999999999,4
75,15,movie: Blood-Simple,0.6546536707079771,4
75,15,movie: Blood-and-Wine,-0.9999999999999999,4
75,15,movie: Blue-Velvet,0.9999999999999999,4
75,15,movie: Bodies-Rest-Motion,-1.0,4
75,15,movie: Bones,0.49999999999999994,4
75,15,movie: Book-of-Eli-The,-0.8660254037844387,4
75,15,movie: Boondock-Saints-The,-0.5000000000000001,4
75,15,movie: Bound-First-Draf,-0.9176629354822472,4
75,15,movie: Bounty-Hunter-The,0.42766860172384985,4
75,15,movie: Broadcast-News,-0.4714045207910316,4
75,15,movie: Broken-Embraces,1.0,4
75,15,movie: Buffy-the-Vampire-Slayer,1.0,4
75,15,movie: Burlesque,-0.9999999999999999,4
75,15,movie: Burn-After-Reading,-1.0,4
75,15,movie: Butterfly-Effect-The,0.18314741859825207,4
75,15,movie: Call-Me-By-Your-Name,-0.9819805060619659,4
75,15,movie: Candle-to-Water,-0.22213082915965962,4
75,15,movie: Capote,0.9819805060619657,4
75,15,movie: Captain-Fantastic,1.0,4
75,15,movie: Cars-2,0.9999999999999999,4
75,15,movie: Cat-People,-0.49999999999999983,4
75,15,movie: Cecil-B-Demented,0.9999999999999999,4
75,15,movie: Cedar-Rapids,-1.0,4
75,15,movie: Cell-The,0.7079158008865045,4
75,15,movie: Cellular,0.9999999999999999,4
75,15,movie: Charlies-Angels,0.9999999999999999,4
75,15,movie: Chinatown,0.0,4
75,15,movie: Chronicle,0.9999999999999999,4
75,15,movie: Cirque-du-Freak-The-Vampires-Assistant,-0.9999999999999999,4
75,15,movie: City-of-Joy,-0.9313806308475995,4
75,15,movie: Cliffhanger,-0.9449111825230679,4
75,15,movie: Coco,0.5000000000000001,4
75,15,movie: Cold-Mountain,-0.24019223070763066,4
75,15,movie: Colette,0.6180254726923975,4
75,15,movie: Collateral-Damage,0.1889822365046136,4
75,15,movie: Colombiana,-1.0,4
75,15,movie: Concussion,0.9999999999999999,4
75,15,movie: Contact,-0.9999999999999999,4
75,15,movie: Copycat,-0.9999999999999999,4
75,15,movie: Coriolanus,0.9999999999999999,4
75,15,movie: Crash,0.9999999999999999,4
75,15,movie: Crazylove,-0.9226129063148778,4
75,15,movie: Crow-Salvation-The,0.2773500981126146,4
75,15,movie: Crow-The,-0.5659164584181102,4
75,15,movie: Crowded-Room-A,0.9999999999999999,4
75,15,movie: Damned-United-The,-1.0,4
75,15,movie: Darkest-Hour,-0.9999999999999999,4
75,15,movie: Date-Night,-0.9999999999999999,4
75,15,movie: Dave,1.0,4
75,15,movie: Day-the-Earth-Stood-Still-The,0.9999999999999999,4
75,15,movie: Debt-The,-1.0,4
75,15,movie: Deception,0.9999999999999999,4
75,15,movie: Deep-Rising,0.06819943394704735,4
75,15,movie: Deer-Hunter-The,-0.058025885318565944,4
75,15,movie: Descendants-The,-0.9999999999999999,4
75,15,movie: Detroit-Rock-City,0.4736317334630044,4
75,15,movie: Devil-and-Daniel-Webster-The,0.9999999999999999,4
75,15,movie: Disturbia,-0.9999999999999999,4
75,15,movie: Dog-Day-Afternoon,0.5000000000000001,4
75,15,movie: Double-Indemnity,1.0,4
75,15,movie: Dragonslayer,0.18898223650461363,4
75,15,movie: Drive,0.30151134457776363,4
75,15,movie: Dune,0.7559289460184544,4
75,15,movie: Eastern-Promises,0.835914007637145,4
75,15,movie: Election,-0.9999999999999999,4
75,15,movie: Entrapment,0.11470786693528083,4
75,15,movie: Event-Horizon,0.8660254037844387,4
75,15,movie: Evil-Dead-II-Dead-by-Dawn,-0.8660254037844387,4
75,15,movie: Ex-Machina,1.0,4
75,15,movie: Executive-Decision,-0.9999999999999999,4
75,15,movie: Eye-in-the-Sky,0.6558559741464046,4
75,15,movie: Fabulous-Baker-Boys-The,0.11470786693528097,4
75,15,movie: Fantastic-Four,0.9999999999999999,4
75,15,movie: Fatal-Instinct,-0.5,4
75,15,movie: Fighter-The,0.07509392614826386,4
75,15,movie: Final-Destination-2,-0.9999999999999998,4
75,15,movie: First-They-Killed-My-Father,0.9999999999999999,4
75,15,movie: Flight,-0.6546536707079771,4
75,15,movie: Foxcatcher,-0.18898223650461363,4
75,15,movie: Foxtrot,-1.0,4
75,15,movie: Freaked,-0.9999999999999999,4
75,15,movie: Freddy-vs-Jason,-0.9999999999999999,4
75,15,movie: Frequency,0.5567112005113768,4
75,15,movie: From-Here-to-Eternity,-0.9999999999999999,4
75,15,movie: Frozen,0.5843418687552857,4
75,15,movie: Fruitvale-Station,-0.7559289460184544,4
75,15,movie: Game-The,-1.0,4
75,15,movie: Gamer,0.7473924880782186,4
75,15,movie: Gandh,-0.7017041818189496,4
75,15,movie: Gandhi,-0.23904572186687872,4
75,15,movie: Gattaca,-0.5765566601970551,4
75,15,movie: Get-on-Up,0.4999999999999999,4
75,15,movie: Girl-with-the-Dragon-Tattoo-The,0.9999999999999999,4
75,15,movie: Go,0.9999999999999999,4
75,15,movie: Graduate-The,1.0,4
75,15,movie: Grand-Theft-Parsons,-1.0,4
75,15,movie: Gravity,1.0,4
75,15,movie: Green-Book,0.9999999999999999,4
75,15,movie: Green-Mile-The,-0.9999999999999999,4
75,15,movie: Grosse-Point-Blank,0.0,4
75,15,movie: Grudge-The,1.0,4
75,15,movie: Guardians-of-the-Galaxy-Vol-2,-1.0,4
75,15,movie: Halloween,0.9999999999999999,4
75,15,movie: Halloween-H20,1.0,4
75,15,movie: Hard-to-Kill,-1.0,4
75,15,movie: Hardcore,-1.0,4
75,15,movie: Harold-and-Kumar-Go-to-White-Castle,0.9999999999999999,4
75,15,movie: Haunting-The,0.6286185570937122,4
75,15,movie: Heat,0.0,4
75,15,movie: Heathers,1.0,4
75,15,movie: Heavy-Metal,0.8528028654224418,4
75,15,movie: Henry-Fool,1.0,4
75,15,movie: Hesher,0.7364596943186587,4
75,15,movie: Hollow-Man,0.6286185570937122,4
75,15,movie: Honeydripper,0.468036377200909,4
75,15,movie: Horse-Whisperer-The,-0.27735009811261463,4
75,15,movie: Hospital-The,-1.0,4
75,15,movie: Hotel-Rwanda,0.9622504486493763,4
75,15,movie: House-on-Haunted-Hill,0.2773500981126146,4
75,15,movie: How-to-Train-Your-Dragon-2,-0.970725343394151,4
75,15,movie: Hudson-Hawk,-0.5590169943749475,4
75,15,movie: Hunger-Games-The,0.32732683535398854,4
75,15,movie: I-Am-Number-Four,1.0,4
75,15,movie: I-Spit-on-Your-Grave,-0.9999999999999999,4
75,15,movie: I-am-Sam,-1.0,4
75,15,movie: Imitation-Game,-0.5,4
75,15,movie: Independence-Day,-0.9707253433941508,4
75,15,movie: Indiana-Jones-IV,-1.0,4
75,15,movie: Indiana-Jones-Last-Crusade,-1.0,4
75,15,movie: Indiana-Jones-and-the-Temple-of-Doom,-0.5636018619766345,4
75,15,movie: Informant-The,-0.9773555548504417,4
75,15,movie: Inside-Out,1.0,4
75,15,movie: Insider-The,-0.9999999999999999,4
75,15,movie: Interstellar,-0.5719731540489948,4
75,15,movie: Interview-with-the-Vampire,1.0,4
75,15,movie: Into-the-Wild,-0.2721655269759087,4
75,15,movie: Invention-of-Lying-The,0.9999999999999999,4
75,15,movie: Island-The,0.3282660821493064,4
75,15,movie: Its-a-Wonderful-Life,-0.9999999999999999,4
75,15,movie: Jackie-Brown,0.9999999999999999,4
75,15,movie: Jacobs-Ladder,-0.9999999999999998,4
75,15,movie: Jennifers-Body,0.9449111825230679,4
75,15,movie: Jerry-Maguire,1.0,4
75,15,movie: Joe-Versus-the-Volcano,0.9999999999999999,4
75,15,movie: Joker,0.8542421961772492,4
75,15,movie: Judge-Dredd,0.8660254037844387,4
75,15,movie: Jurassic-Park,0.12725695259515551,4
75,15,movie: King-of-Comedy-The,1.0,4
75,15,movie: Kramer-versus-Krame,1.0,4
75,15,movie: Kramer-vs-Kramer,1.0,4
75,15,movie: Kubo-and-the-Two-Strings,0.9999999999999999,4
75,15,movie: Kundun,-0.9999999999999999,4
75,15,movie: LA-Confidential,-1.0,4
75,15,movie: Labor-of-Love,0.8910421112136306,4
75,15,movie: Lady-Bird,0.9999999999999998,4
75,15,movie: Ladykillers-The,1.0,4
75,15,movie: Last-Flight-The,1.0,4
75,15,movie: Le-Diable-par-la-Queue,0.9999999999999999,4
75,15,movie: Leaving-Las-Vegas,0.0,4
75,15,movie: Legally-Blonde,0.9999999999999999,4
75,15,movie: Legend-of-Darkness,-0.8703882797784892,4
75,15,movie: Lethal-Weapon,-0.8660254037844387,4
75,15,movie: Life-As-A-House,0.9999999999999999,4
75,15,movie: Life-of-David-Gale-The,-0.9999999999999999,4
75,15,movie: Lock-Stock-and-Two-Smoking-Barrels,1.0,4
75,15,movie: Logan,1.0,4
75,15,movie: Long-Kiss-Goodnight-The,-0.7857142857142856,4
75,15,movie: Lord-of-War,0.9999999999999999,4
75,15,movie: Lost-Souls,-1.0,4
75,15,movie: Lost-Weekend-The,-0.9999999999999999,4
75,15,movie: MASH,-0.9658242787731629,4
75,15,movie: Ma-Raineys-Black-Bottom,-0.9999999999999999,4
75,15,movie: Macbeth,1.0,4
75,15,movie: Made-for-Each-Other,0.9999999999999999,4
75,15,movie: Magnolia,0.9999999999999999,4
75,15,movie: Man-Who-Knew-Too-Much-The,0.0,4
75,15,movie: Man-in-the-Iron-Mask,-0.8660254037844387,4
75,15,movie: Margot-at-the-Wedding,-0.9176629354822471,4
75,15,movie: Mechanic-The,-0.26107013326593503,4
75,15,movie: Megamind,1.0,4
75,15,movie: Men-in-Black,0.31333978072025614,4
75,15,movie: Midnight-Cowboy,-0.2586303000559359,4
75,15,movie: Midsommar,-0.6882472016116854,4
75,15,movie: Mighty-Joe-Young,-0.4999999999999999,4
75,15,movie: Mighty-Morphin-Power-Rangers-The-Movie,-0.9999999999999999,4
75,15,movie: Mimic,0.9999999999999999,4
75,15,movie: Mission-Impossible,0.9999999999999999,4
75,15,movie: Mission-Impossible-II,0.8411910241920599,4
75,15,movie: Monkeybone,0.5,4
75,15,movie: Moonrise-Kingdom,-0.9999999999999999,4
75,15,movie: Mr-Blandings-Builds-His-Dream-House,1.0,4
75,15,movie: Mrs-Brown,1.0,4
75,15,movie: Mud,-0.5903012777011399,4
75,15,movie: Mulholland-Drive,-0.502518907629606,4
75,15,movie: My-Week-with-Marilyn,0.9176629354822471,4
75,15,movie: My-best-Friends-Wedding,-0.9999999999999999,4
75,15,movie: Nashville,0.12451456127293804,4
75,15,movie: Natural-Born-Killers,-0.7559289460184543,4
75,15,movie: Next,-0.7071067811865476,4
75,15,movie: Ni-vu-ni-connu,0.0,4
75,15,movie: Nightmare-on-Elm-Street-The-Final-Chapter,0.11470786693528096,4
75,15,movie: Nines-The,-1.0,4
75,15,movie: No-Strings-Attached,-1.0,4
75,15,movie: Nurse-Betty,-0.32732683535398854,4
75,15,movie: O-Brother-Where-Art-Thou,1.0,4
75,15,movie: Oblivion,-1.0,4
75,15,movie: Oceans-Eleven,-1.0,4
75,15,movie: Orphan,-0.9169493006161777,4
75,15,movie: Out-of-Sight,-0.944911182523068,4
75,15,movie: Outbreak,0.4999999999999999,4
75,15,movie: Pacifier-The,-0.9999999999999998,4
75,15,movie: Panic-Room,0.9999999999999999,4
75,15,movie: ParaNorman,0.9999999999999999,4
75,15,movie: Pawn-Sacrifice,-0.7669649888473704,4
75,15,movie: Peggy-Sue-Got-Married,0.0,4
75,15,movie: Perfect-Creature,0.9999999999999999,4
75,15,movie: Pet-Sematary-II,1.0,4
75,15,movie: Piano-The,0.17407765595569782,4
75,15,movie: Pirates-of-the-Caribbean,-0.9999999999999999,4
75,15,movie: Place-Beyond-the-Pine-The,-0.9999999999999999,4
75,15,movie: Predator,0.5806513267897976,4
75,15,movie: Pretty-Woman,-1.0,4
75,15,movie: Private-Life-of-Sherlock-Holmes-The,0.9999999999999999,4
75,15,movie: Program-The,-1.0,4
75,15,movie: Prom-The,0.6933752452815363,4
75,15,movie: Promising-Young-Woman,-1.0,4
75,15,movie: Psycho,0.9999999999999999,4
75,15,movie: Purple-Rain,0.18257418583505536,4
75,15,movie: RKO-281,-0.9707253433941512,4
75,15,movie: Rabid,-0.9999999999999999,4
75,15,movie: Rambo-First-Blood-II-The-Mission,-1.0,4
75,15,movie: Red-White-Black-and-Blue,0.7627700713964738,4
75,15,movie: Replacements-The,0.32732683535398854,4
75,15,movie: Repo-Man,0.9979487157886733,4
75,15,movie: Resident-Evil,-0.9999999999999999,4
75,15,movie: Rise-of-the-Planet-of-the-Apes,0.9707253433941508,4
75,15,movie: Rocky,0.0,4
75,15,movie: Roughshod,-0.9041944301794651,4
75,15,movie: Ruins-The,0.17407765595569782,4
75,15,movie: S-Darko,0.025181648258293953,4
75,15,movie: Saint-The,0.9999999999999999,4
75,15,movie: Salt-of-the-Earth,0.9999999999999999,4
75,15,movie: Saving-Private-Ryan,0.9999999999999999,4
75,15,movie: Scandal-Final-Pilot-TV-Script-PDF,-1.0,4
75,15,movie: Scary-Movie-2,-0.9999999999999999,4
75,15,movie: Schindlers-List,0.944911182523068,4
75,15,movie: Se7en,0.9999999999999999,4
75,15,movie: Searchers-The,0.879664438186246,4
75,15,movie: Seven,-0.2967327323795081,4
75,15,movie: Shipping-News-The,-1.0,4
75,15,movie: Sideways,0.9999999999999999,4
75,15,movie: Siege-The,0.8660254037844387,4
75,15,movie: Silver-Bullet,0.09894016690154725,4
75,15,movie: Simone,-0.720576692122892,4
75,15,movie: Sixth-Sense-The,1.0,4
75,15,movie: Smokey-and-the-Bandit,1.0,4
75,15,movie: Snow-Falling-On-Cedars,0.2773500981126145,4
75,15,movie: Snow-White-and-the-Huntsman,-0.9313806308475995,4
75,15,movie: So-I-Married-an-Axe-Murderer,0.32732683535398854,4
75,15,movie: Soldier,0.49761660202277785,4
75,15,movie: Some-Like-It-Hot,0.7559289460184545,4
75,15,movie: Sounder,-0.9999999999999999,4
75,15,movie: Space-Cowboys,-1.0,4
75,15,movie: Spider-Man,-0.960768922830523,4
75,15,movie: Spotlight,-0.9553302944424514,4
75,15,movie: Stagecoach,-1.0,4
75,15,movie: Star-Trek-Nemesis,-1.0,4
75,15,movie: Star-Wars-A-New-Hope,0.3273268353539885,4
75,15,movie: Star-Wars-Episode-III-Revenge-of-the-Sith,-0.16666666666666669,4
75,15,movie: Star-Wars-Episode-V-The-Empire-Strikes-Back,0.241746889207614,4
75,15,movie: Star-Wars-Return-of-the-Jedi,1.0,4
75,15,movie: Starman,-1.0,4
75,15,movie: Steve-Jobs,-0.9999999999999999,4
75,15,movie: Stir-of-Echoes,1.0,4
75,15,movie: Straight-Outta-Compton,-0.5773502691896257,4
75,15,movie: Strange-Days,1.0,4
75,15,movie: Strangers-on-a-Train,0.9999999999999999,4
75,15,movie: Stuntman-The,1.0,4
75,15,movie: Super-8,0.24081521519930163,4
75,15,movie: Supergirl,1.0,4
75,15,movie: Surfer-King-The,0.8660254037844386,4
75,15,movie: Surrogates,1.0,4
75,15,movie: Suspect-Zero,-0.2557744333346544,4
75,15,movie: Syriana,-0.8660254037844387,4
75,15,movie: TMNT,0.9999999999999999,4
75,15,movie: TRON,0.9819805060619657,4
75,15,movie: Taking-of-Pelham-One-Two-Three-The,1.0,4
75,15,movie: Talented-Mr-Ripley-The,-0.7559289460184544,4
75,15,movie: Taxi-Drive,-0.9999999999999999,4
75,15,movie: Ted,0.18898223650461357,4
75,15,movie: Terminator,-1.0,4
75,15,movie: Terminator-Salvation,-0.4856618642571828,4
75,15,movie: The-Adventures-of-Buckaroo-Banzai-Across-the-8th-Dimension,-1.0,4
75,15,movie: The-Battle-of-Algiers,0.9999999999999999,4
75,15,movie: The-Shawshank-Redemption,-0.9999999999999999,4
75,15,movie: Thelma-Louise,0.49999999999999994,4
75,15,movie: Theory-of-Everything-The,0.9999999999999999,4
75,15,movie: Ticker,0.9707253433941508,4
75,15,movie: Time-Machine-The,-1.0,4
75,15,movie: Tinker-Tailor-Soldier-Spy,-0.32732683535398854,4
75,15,movie: Tinker-Tailor-Solider-Spy,0.9999999999999999,4
75,15,movie: Tombstone,0.9704324450649735,4
75,15,movie: Tomorrow-Never-Die,0.49999999999999983,4
75,15,movie: Tourist-The,1.0,4
75,15,movie: Toy-Story,-0.40824829046386296,4
75,15,movie: Trainspotting,0.5,4
75,15,movie: Tremors,-1.0,4
75,15,movie: Trumbo,-0.9999999999999999,4
75,15,movie: Twins,-0.2641352718976872,4
75,15,movie: Ugly-Truth-The,1.0,4
75,15,movie: Un-Singe-en-Hiver,-0.9999999999999999,4
75,15,movie: Up-in-the-Air,1.0,4
75,15,movie: Vertigo,0.5089042127014692,4
75,15,movie: Viridiana,-0.8660254037844385,4
75,15,movie: Virtuosity,0.9878291611472618,4
75,15,movie: Wag-the-Dog,0.9999999999999999,4
75,15,movie: Wall-E,0.31686212526223895,4
75,15,movie: Wall-Street,-0.9999999999999999,4
75,15,movie: Wanted,-0.9999999999999999,4
75,15,movie: War-for-the-Planet-of-the-Apes,-0.6285393610547089,4
75,15,movie: What-About-Bob,-0.18898223650461357,4
75,15,movie: What-Lies-Beneath,0.2401922307076307,4
75,15,movie: While-She-Was-Out,0.9999999999999999,4
75,15,movie: While-Were-Young,-0.9999999999999999,4
75,15,movie: Whistleblower-The,-0.8660254037844387,4
75,15,movie: Who-Framed-Roger-Rabbit,0.10044039219036505,4
75,15,movie: Whos-Your-Daddy,0.2773500981126145,4
75,15,movie: Wild-Things,-0.8749999999999999,4
75,15,movie: Wild-Things-Diamonds-in-the-Rough,-1.0,4
75,15,movie: Wild-Wild-West,-0.22549380840084865,4
75,15,movie: Willow,-0.9999999999999999,4
75,15,movie: Wind-Chill,-0.2773500981126146,4
75,15,movie: Witness,-0.9999999999999999,4
75,15,movie: Wizard-of-Oz-The,-0.592156525463792,4
75,15,movie: Woman-in-Gold,-0.9999999999999999,4
75,15,movie: Wonder-Boys,-0.18898223650461357,4
75,15,movie: World-is-not-Enough-The,-0.18898223650461357,4
75,15,movie: Wreck-it-Ralph,-0.18898223650461365,4
75,15,movie: X-Files-The,-0.9999999999999999,4
75,15,movie: eXistenZ,0.9999999999999999,4
75,15,shepard_fairey,-0.3247463640502459,4
